               datetime,    accX,    accY,    accZ
2019/09/12 13:56:53.611, -0.1146,  0.1119,  0.1505
2019/09/12 13:56:53.700, -0.5892,  0.3387,  0.4277
2019/09/12 13:56:53.705,  0.1166, -0.0770,  0.0728
2019/09/12 13:56:53.711,  0.1166, -0.0770,  0.0728
2019/09/12 13:56:53.716,  0.1166, -0.0770,  0.0728
2019/09/12 13:56:53.826, -0.3026,  0.1512,  0.4727
2019/09/12 13:56:53.832, -0.6460,  0.3728,  0.5002
2019/09/12 13:56:53.842, -0.6460,  0.3728,  0.5002
2019/09/12 13:56:53.848, -0.5133,  0.2978,  0.5038
2019/09/12 13:56:53.854, -0.5133,  0.2978,  0.5038
2019/09/12 13:56:53.873, -0.0820,  0.0193,  0.2077
2019/09/12 13:56:53.880, -0.0820,  0.0193,  0.2077
2019/09/12 13:56:53.885, -0.5871,  0.3506,  0.1187
2019/09/12 13:56:53.890, -0.5871,  0.3506,  0.1187
2019/09/12 13:56:53.896, -0.5871,  0.3506,  0.1187
2019/09/12 13:56:53.901, -0.5871,  0.3506,  0.1187
2019/09/12 13:56:53.922, -0.4990,  0.2485,  0.2639
2019/09/12 13:56:53.929, -0.6921,  0.2583,  0.2404
2019/09/12 13:56:53.936, -0.6921,  0.2583,  0.2404
2019/09/12 13:56:53.941, -0.6921,  0.2583,  0.2404
2019/09/12 13:56:53.959, -0.4766, -0.1673,  0.0032
2019/09/12 13:56:53.986, -0.2501, -0.2491, -0.2696
2019/09/12 13:56:53.993, -0.2501, -0.2491, -0.2696
2019/09/12 13:56:54.010, -0.3453, -0.0107,  0.1672
2019/09/12 13:56:54.035, -0.6079,  0.1838,  0.4059
2019/09/12 13:56:54.053, -0.5205,  0.1349,  0.1606
2019/09/12 13:56:54.069, -0.3482,  0.1704, -0.0221
2019/09/12 13:56:54.087, -0.4300,  0.1404,  0.0556
2019/09/12 13:56:54.104, -0.4300,  0.1404,  0.0556
2019/09/12 13:56:54.121, -0.3637,  0.1038,  0.2556
2019/09/12 13:56:54.140, -0.3891, -0.0834,  0.3025
2019/09/12 13:56:54.163, -0.5047,  0.0855,  0.4695
2019/09/12 13:56:54.188, -0.6235,  0.1529, -0.0597
2019/09/12 13:56:54.203, -0.4233,  0.3804, -0.0013
2019/09/12 13:56:54.219, -0.5132,  0.2903,  0.2667
2019/09/12 13:56:54.240, -1.2925, -0.6494,  0.1908
2019/09/12 13:56:54.259, -1.7038, -0.1812, -0.1219
2019/09/12 13:56:54.280, -1.3867, -0.0938,  0.1650
2019/09/12 13:56:54.304, -1.2130, -0.4723,  0.1974
2019/09/12 13:56:54.320, -0.7401, -0.3493,  1.0778
2019/09/12 13:56:54.340, -0.6297, -0.1503,  1.1186
2019/09/12 13:56:54.361, -0.4773, -1.0125,  0.9107
2019/09/12 13:56:54.388,  1.0893, -0.8515, -1.4184
2019/09/12 13:56:54.405,  1.0893, -0.8515, -1.4184
2019/09/12 13:56:54.422,  3.2676, -1.8471, -2.9956
2019/09/12 13:56:54.439,  5.6771, -1.8263,  1.3721
2019/09/12 13:56:54.460,  4.4971, -0.7807,  3.6758
2019/09/12 13:56:54.480,  2.1499,  0.1793,  2.6545
2019/09/12 13:56:54.506, -0.7071,  0.1718,  2.5940
2019/09/12 13:56:54.522, -0.7071,  0.1718,  2.5940
2019/09/12 13:56:54.541,  0.1687, -0.6381,  1.2701
2019/09/12 13:56:54.559,  0.9163, -0.3921,  1.7051
2019/09/12 13:56:54.581,  0.5668, -1.1439,  1.8180
2019/09/12 13:56:54.605,  0.8503, -1.3318,  2.9693
2019/09/12 13:56:54.623,  0.4858, -0.6958,  3.7060
2019/09/12 13:56:54.640,  0.9962, -1.0566,  2.7147
2019/09/12 13:56:54.661,  1.4709, -0.5853,  1.3571
2019/09/12 13:56:54.680,  1.4906, -0.1889,  0.9320
2019/09/12 13:56:54.707,  0.9820, -0.5218,  0.7605
2019/09/12 13:56:54.723,  0.9820, -0.5218,  0.7605
2019/09/12 13:56:54.739,  0.6384, -0.5539,  0.6219
2019/09/12 13:56:54.760,  0.6338, -0.6591,  0.6784
2019/09/12 13:56:54.780,  0.3846, -0.5791, -0.0338
2019/09/12 13:56:54.800,  0.0026, -0.4139, -0.0960
2019/09/12 13:56:54.823, -0.3157, -0.5759, -0.0589
2019/09/12 13:56:54.840, -0.3683, -0.3508, -0.8148
2019/09/12 13:56:54.860, -0.4358, -1.2698, -1.0883
2019/09/12 13:56:54.880, -0.6809, -1.5327, -1.5222
2019/09/12 13:56:54.902, -0.4651, -1.4772, -2.0402
2019/09/12 13:56:54.924,  1.4554, -1.6127, -2.9983
2019/09/12 13:56:54.941,  1.6367, -1.8110, -3.0933
2019/09/12 13:56:54.959,  1.2132, -2.1040, -1.3956
2019/09/12 13:56:54.980,  1.9759, -2.1733, -0.1662
2019/09/12 13:56:54.999,  1.9671, -2.9638, -0.2625
2019/09/12 13:56:55.027,  2.4426, -3.0163, -0.7420
2019/09/12 13:56:55.042,  2.4426, -3.0163, -0.7420
2019/09/12 13:56:55.059,  2.3738, -1.8570, -0.3388
2019/09/12 13:56:55.080,  1.6109, -2.4064,  0.3860
2019/09/12 13:56:55.100,  0.7329, -3.2497,  1.1848
2019/09/12 13:56:55.124, -1.8924, -3.1601,  1.5402
2019/09/12 13:56:55.142,  0.0326, -2.3784,  0.5956
2019/09/12 13:56:55.160, -0.7803, -3.9682,  2.9749
2019/09/12 13:56:55.180, -1.4666, -0.9828,  2.2277
2019/09/12 13:56:55.200, -0.8804,  1.5440,  2.9679
2019/09/12 13:56:55.219, -0.3544,  1.3486,  1.9178
2019/09/12 13:56:55.243,  0.3309,  1.9563,  1.5661
2019/09/12 13:56:55.260,  0.1945,  2.0029,  0.3866
2019/09/12 13:56:55.279, -1.6337,  2.9919,  1.2884
2019/09/12 13:56:55.300, -0.9116,  1.2096, -0.5122
2019/09/12 13:56:55.320, -4.7923,  0.1702,  0.2539
2019/09/12 13:56:55.344, -6.0884,  0.4224,  3.4780
2019/09/12 13:56:55.360, -6.7882, -0.5810,  3.9938
2019/09/12 13:56:55.380, -6.8875, -1.6292,  3.3623
2019/09/12 13:56:55.399, -8.6890, -0.7150,  3.6385
2019/09/12 13:56:55.420, -8.4062, -0.0733,  0.8283
2019/09/12 13:56:55.444, -6.4017,  1.2242, -5.2451
2019/09/12 13:56:55.460, -3.1993,  0.2881, -3.1783
2019/09/12 13:56:55.480,  0.1699, -1.8893,  0.7841
2019/09/12 13:56:55.499,  0.3201, -0.8573,  1.4272
2019/09/12 13:56:55.520, -1.5864, -1.6301,  2.7423
2019/09/12 13:56:55.544, -1.1791,  0.0693,  3.5719
2019/09/12 13:56:55.563,  1.6952,  2.6149, -0.1892
2019/09/12 13:56:55.580, -0.1010,  3.0580, -0.9700
2019/09/12 13:56:55.599, -0.1455,  3.2360,  3.7501
2019/09/12 13:56:55.619,  1.2312,  1.9306,  1.1888
2019/09/12 13:56:55.640,  0.8547,  2.7460,  2.0174
2019/09/12 13:56:55.660,  1.2305,  3.5753,  0.3910
2019/09/12 13:56:55.680,  1.0956,  3.3837, -0.0406
2019/09/12 13:56:55.700,  1.0218,  3.2132,  0.1318
2019/09/12 13:56:55.719,  1.3748,  1.6848,  0.3025
2019/09/12 13:56:55.740, -1.4894, -0.7623,  1.0595
2019/09/12 13:56:55.760,  0.0668, -0.3075,  0.4970
2019/09/12 13:56:55.779,  2.3564,  1.4549, -0.5440
2019/09/12 13:56:55.800,  1.6690,  1.9693, -1.3991
2019/09/12 13:56:55.820,  0.5720,  2.8706, -1.0439
2019/09/12 13:56:55.840,  0.2885,  2.3806, -1.7436
2019/09/12 13:56:55.860, -0.3229,  2.1900, -0.3289
2019/09/12 13:56:55.879, -0.0350,  2.4555,  0.1961
2019/09/12 13:56:55.900, -1.5416,  2.8878, -0.6244
2019/09/12 13:56:55.920, -4.4087,  1.6518,  1.6006
2019/09/12 13:56:55.940, -4.0402,  0.8159,  3.5323
2019/09/12 13:56:55.961, -2.6823,  1.0756,  7.8427
2019/09/12 13:56:55.979, -1.4513, -0.8910,  7.1709
2019/09/12 13:56:56.000, -0.7381, -0.2466,  8.0212
2019/09/12 13:56:56.019, -0.4422, -1.0830,  4.8972
2019/09/12 13:56:56.040, -0.3074, -1.5378,  0.7693
2019/09/12 13:56:56.062,  0.5837, -0.5797,  2.6174
2019/09/12 13:56:56.079,  0.9837, -1.7326,  1.0765
2019/09/12 13:56:56.100,  1.9995, -2.2478,  2.1847
2019/09/12 13:56:56.119,  1.6939, -2.0782,  2.3938
2019/09/12 13:56:56.140,  1.7559, -2.2512,  1.9917
2019/09/12 13:56:56.165,  2.6858, -3.0476,  1.8794
2019/09/12 13:56:56.180,  2.5154, -1.9211,  0.9766
2019/09/12 13:56:56.201,  2.0103, -1.4127, -0.4174
2019/09/12 13:56:56.219,  1.2352, -0.9811, -1.3275
2019/09/12 13:56:56.239,  1.3181, -1.1503, -0.8201
2019/09/12 13:56:56.260,  2.1100, -0.7910, -0.4576
2019/09/12 13:56:56.280,  1.6932, -0.6429, -0.1519
2019/09/12 13:56:56.299,  1.8079,  0.1323, -0.3873
2019/09/12 13:56:56.319,  1.2867,  0.4309, -1.3550
2019/09/12 13:56:56.339,  1.6242, -0.9232, -0.2626
2019/09/12 13:56:56.359,  1.9078, -0.4327, -0.2411
2019/09/12 13:56:56.382,  0.9481,  0.4647, -0.6970
2019/09/12 13:56:56.399,  1.4798,  0.5112, -0.6860
2019/09/12 13:56:56.421,  0.6466,  0.4961, -1.0175
2019/09/12 13:56:56.440,  0.6089, -0.2643,  0.8935
2019/09/12 13:56:56.461,  1.2843,  0.0756,  2.6460
2019/09/12 13:56:56.483,  0.7998,  1.1897,  0.4957
2019/09/12 13:56:56.500,  0.4362,  0.9664, -0.2195
2019/09/12 13:56:56.520, -0.0443,  1.0025,  1.6249
2019/09/12 13:56:56.540,  0.3771,  0.9479,  1.4167
2019/09/12 13:56:56.560,  0.5831,  1.7888, -1.4132
2019/09/12 13:56:56.580,  0.2155,  1.6187, -2.1191
2019/09/12 13:56:56.601,  0.0708, -0.1111,  2.5589
2019/09/12 13:56:56.620,  1.1007, -1.3545,  4.7589
2019/09/12 13:56:56.640,  1.6055,  0.2857,  0.9705
2019/09/12 13:56:56.660,  1.4635,  0.8393, -0.0287
2019/09/12 13:56:56.680,  0.8382,  0.7595, -0.0606
2019/09/12 13:56:56.701,  0.2972,  0.3165, -0.1172
2019/09/12 13:56:56.727,  1.0462,  0.4577, -1.9999
2019/09/12 13:56:56.740,  1.0462,  0.4577, -1.9999
2019/09/12 13:56:56.760,  0.3447,  0.4721, -1.6267
2019/09/12 13:56:56.781,  0.5137,  0.1088, -2.6362
2019/09/12 13:56:56.804,  1.5303, -0.7411, -2.8478
2019/09/12 13:56:56.821, -1.0901, -0.0700,  0.4150
2019/09/12 13:56:56.840,  0.7966, -0.7807, -1.2959
2019/09/12 13:56:56.860,  1.4231, -1.0572, -1.7191
2019/09/12 13:56:56.881,  1.9516, -1.4421, -1.2266
2019/09/12 13:56:56.902,  2.1362, -1.3869, -0.7727
2019/09/12 13:56:56.919,  2.1286, -1.1536, -1.1931
2019/09/12 13:56:56.940,  2.2470, -1.5276, -1.0711
2019/09/12 13:56:56.959,  3.2044, -2.1011, -1.3462
2019/09/12 13:56:56.980,  3.4545, -1.8874, -1.8000
2019/09/12 13:56:57.023,  3.4693, -2.0027, -1.5898
2019/09/12 13:56:57.032,  3.4693, -2.0027, -1.5898
2019/09/12 13:56:57.065,  1.6806, -4.6106,  1.0918
2019/09/12 13:56:57.070,  1.6806, -4.6106,  1.0918
2019/09/12 13:56:57.081, -1.5847, -2.6090,  1.6066
2019/09/12 13:56:57.099, -4.2445, -1.1370,  2.8650
2019/09/12 13:56:57.119, -2.3862, -3.4302,  2.0153
2019/09/12 13:56:57.140, -1.2593, -5.8439,  2.9176
2019/09/12 13:56:57.160, -1.6331, -4.8229,  5.6628
2019/09/12 13:56:57.179, -3.5092, -3.4366,  6.2985
2019/09/12 13:56:57.199, -2.7252, -2.0974,  5.0080
2019/09/12 13:56:57.219, -3.0037, -1.4184,  2.4650
2019/09/12 13:56:57.238, -4.4028, -0.6971,  2.1355
2019/09/12 13:56:57.259, -5.9850,  4.6946, -0.9058
2019/09/12 13:56:57.279, -7.1586,  2.0522, -6.7384
2019/09/12 13:56:57.298, -3.4778, -5.5340,  7.0660
2019/09/12 13:56:57.319,  1.1789, -6.0123,  6.6280
2019/09/12 13:56:57.339,  1.3088, -4.8100,  5.8456
2019/09/12 13:56:57.358,  0.9529, -2.9409,  4.1662
2019/09/12 13:56:57.379, -1.2252, -4.0075,  4.1067
2019/09/12 13:56:57.437, -1.8784, -1.4877,  6.4558
2019/09/12 13:56:57.441, -1.8784, -1.4877,  6.4558
2019/09/12 13:56:57.452, -1.8784, -1.4877,  6.4558
2019/09/12 13:56:57.459, -0.1685,  0.3035,  7.9813
2019/09/12 13:56:57.478,  2.7614,  1.2541,  4.4584
2019/09/12 13:56:57.499,  4.8341,  0.6146,  4.1787
2019/09/12 13:56:57.520,  4.7488,  3.6145,  4.9296
2019/09/12 13:56:57.539,  2.6986, -0.6514, -5.0149
2019/09/12 13:56:57.559,  4.4543,  5.2653, -0.7033
2019/09/12 13:56:57.578,  3.8135,  2.3558, -1.1739
2019/09/12 13:56:57.599,  2.0862,  1.4616,  1.2044
2019/09/12 13:56:57.619,  1.1996,  1.1851,  0.8491
2019/09/12 13:56:57.639,  0.7452,  3.3696,  1.7080
2019/09/12 13:56:57.659, -1.1552,  5.0258,  2.0558
2019/09/12 13:56:57.679, -1.0342,  4.4013, -0.3578
2019/09/12 13:56:57.699, -1.2877,  2.7364,  2.4428
2019/09/12 13:56:57.719,  0.4947, -2.6275,  7.5927
2019/09/12 13:56:57.740,  1.8818, -3.0058,  5.7516
2019/09/12 13:56:57.759,  0.0796,  1.0821,  0.1459
2019/09/12 13:56:57.779,  0.5058,  3.5721,  0.9044
2019/09/12 13:56:57.798,  1.6298, -0.4205,  3.9058
2019/09/12 13:56:57.818,  1.3999,  0.0254,  3.6469
2019/09/12 13:56:57.839,  1.0558, -0.6268,  3.4303
2019/09/12 13:56:57.858,  2.6310, -2.6376,  0.8588
2019/09/12 13:56:57.879,  3.3300, -2.4805,  3.0016
2019/09/12 13:56:57.899,  2.4872, -2.7582,  3.7510
2019/09/12 13:56:57.919,  0.2602, -2.0900,  3.6640
2019/09/12 13:56:57.939,  1.5837, -2.3890,  4.7644
2019/09/12 13:56:57.959,  1.8811, -3.1929,  2.6536
2019/09/12 13:56:57.978,  1.0249, -1.7836,  2.5024
2019/09/12 13:56:57.999,  2.1037, -2.3176,  0.2910
2019/09/12 13:56:58.019,  2.0912, -4.5179,  3.5560
2019/09/12 13:56:58.038, -4.9892, -4.1706,  4.1565
2019/09/12 13:56:58.060, -5.6445, -1.8437,  4.6360
2019/09/12 13:56:58.079, -2.5479, -0.4932, -0.6346
2019/09/12 13:56:58.099, -0.0680,  0.7280,  2.5677
2019/09/12 13:56:58.118, -5.1314,  3.2863, -1.5856
2019/09/12 13:56:58.139, -2.9479,  4.9017, -0.2468
2019/09/12 13:56:58.159, -2.6477,  1.1950,  0.2281
2019/09/12 13:56:58.178,  0.2603,  5.3555,  0.2546
2019/09/12 13:56:58.199, -1.9625, -2.0094,  0.1157
2019/09/12 13:56:58.219,  2.1169,  1.7318,  2.8413
2019/09/12 13:56:58.238,  4.0910,  3.7471,  1.5037
2019/09/12 13:56:58.259,  3.3913, -0.6593,  2.3913
2019/09/12 13:56:58.280,  3.8041, -0.5516,  0.8944
2019/09/12 13:56:58.299,  3.8041, -0.5516,  0.8944
2019/09/12 13:56:58.319,  0.7827, -0.1107, -1.4451
2019/09/12 13:56:58.340,  0.0453, -0.4308,  0.3909
2019/09/12 13:56:58.360, -0.2422, -0.7792,  2.5936
2019/09/12 13:56:58.380,  0.0542, -1.9108,  2.2833
2019/09/12 13:56:58.401,  1.1769, -0.8691,  0.4186
2019/09/12 13:56:58.420, -2.0508,  0.8678,  0.3094
2019/09/12 13:56:58.440,  0.2858, -2.0392,  3.8913
2019/09/12 13:56:58.461, -3.9789,  1.1607,  0.2074
2019/09/12 13:56:58.480, -2.5221,  1.6856, -2.7849
2019/09/12 13:56:58.500, -0.2544,  0.8931, -0.6902
2019/09/12 13:56:58.520,  0.1585, -0.1185,  0.0792
2019/09/12 13:56:58.540, -0.0099, -0.3391,  0.5402
2019/09/12 13:56:58.560,  1.1356,  0.4506,  0.9268
2019/09/12 13:56:58.581, -0.2467,  1.1121,  0.3525
2019/09/12 13:56:58.600, -0.9107, -1.9126, -0.3459
2019/09/12 13:56:58.621,  0.1957,  0.4346,  0.6859
2019/09/12 13:56:58.640,  0.4282,  0.3900,  0.0507
2019/09/12 13:56:58.659,  0.4307,  1.2321, -0.6019
2019/09/12 13:56:58.679, -2.1278, -3.4537,  1.8099
2019/09/12 13:56:58.699, -5.0301, -1.4060,  2.9418
2019/09/12 13:56:58.719,  6.4681,  1.9593, -0.7068
2019/09/12 13:56:58.739,  0.2777,  0.6558, -1.4743
2019/09/12 13:56:58.759,  0.7357,  2.1509,  1.8549
2019/09/12 13:56:58.780, -1.2619,  0.6220,  0.8755
2019/09/12 13:56:58.799, -1.6424,  0.9251,  0.4497
2019/09/12 13:56:58.819, -1.5283,  0.5192,  0.8089
2019/09/12 13:56:58.840, -1.3929,  0.6058, -0.3376
2019/09/12 13:56:58.860, -0.6709, -0.5202,  0.0556
2019/09/12 13:56:58.879,  4.3406, -2.0190,  0.3805
2019/09/12 13:56:58.899, -0.4005, -0.0058,  0.2211
2019/09/12 13:56:58.919,  0.2108,  2.4119,  1.4517
2019/09/12 13:56:58.939,  0.5266,  3.5269,  1.7615
2019/09/12 13:56:58.961,  1.8903,  0.5704,  1.4696
2019/09/12 13:56:58.979,  4.0976, -1.1867,  0.3629
2019/09/12 13:56:58.999,  2.1333, -0.7206, -0.2676
2019/09/12 13:56:59.020,  2.9036, -0.9658, -1.2611
2019/09/12 13:56:59.041,  2.1847,  0.1781, -2.2241
2019/09/12 13:56:59.061,  0.3374,  1.0829, -1.0988
2019/09/12 13:56:59.081,  0.7959,  1.0218,  0.2912
2019/09/12 13:56:59.101,  1.8926, -1.5438,  1.5333
2019/09/12 13:56:59.121,  5.9845, -2.3646,  0.4044
2019/09/12 13:56:59.141,  2.8832,  1.5628,  0.1604
2019/09/12 13:56:59.161, -0.5786,  3.6499,  1.1156
2019/09/12 13:56:59.181, -3.1567,  2.1203, -0.1645
2019/09/12 13:56:59.200, -1.4644, -0.2900,  0.5008
2019/09/12 13:56:59.221, -6.4138,  0.1728,  2.2602
2019/09/12 13:56:59.241, -1.5972, -0.9744, -1.4242
2019/09/12 13:56:59.261, -0.2451, -3.1625,  0.4378
2019/09/12 13:56:59.280,  0.5211, -4.4276,  1.9114
2019/09/12 13:56:59.300,  0.5211, -4.4276,  1.9114
2019/09/12 13:56:59.321,  0.2005, -1.8232,  1.4290
2019/09/12 13:56:59.340, -0.4511,  0.0409, -1.0852
2019/09/12 13:56:59.359, -0.9059,  0.4340,  0.9561
2019/09/12 13:56:59.379,  0.0376,  0.2978,  1.3463
2019/09/12 13:56:59.399,  0.9911, -0.2720,  0.7400
2019/09/12 13:56:59.419,  1.4284, -1.7440, -1.2923
2019/09/12 13:56:59.439,  4.6771,  1.9069,  0.7557
2019/09/12 13:56:59.459,  3.8927,  2.0744, -1.1911
2019/09/12 13:56:59.479,  2.7936,  1.4699,  0.4582
2019/09/12 13:56:59.500,  0.6082, -1.3985,  0.6230
2019/09/12 13:56:59.521, -1.8570, -0.6969,  0.6517
2019/09/12 13:56:59.541, -2.4769,  1.9453,  0.1550
2019/09/12 13:56:59.560, -2.4408,  2.1904,  0.6407
2019/09/12 13:56:59.580, -2.3943, -1.8351,  1.0156
2019/09/12 13:56:59.601, -6.6018, -3.1436, -0.4107
2019/09/12 13:56:59.620, -3.0772, -1.1811,  0.5487
2019/09/12 13:56:59.640, -0.9604,  0.0282,  1.4584
2019/09/12 13:56:59.660, -1.5250, -2.7081,  0.7321
2019/09/12 13:56:59.679, -0.7622, -3.0572,  1.9646
2019/09/12 13:56:59.699,  3.2570, -2.0860,  1.8876
2019/09/12 13:56:59.720, -1.7407, -0.0142, -1.7826
2019/09/12 13:56:59.739, -0.6196,  0.1903,  0.6361
2019/09/12 13:56:59.761,  0.2376,  0.0753,  1.0608
2019/09/12 13:56:59.781,  0.5154,  0.1057,  1.2864
2019/09/12 13:56:59.800,  1.4788,  1.3879, -1.8230
2019/09/12 13:56:59.821,  0.3591,  1.4072,  1.1032
2019/09/12 13:56:59.841, -0.3943, -0.2064,  0.2823
2019/09/12 13:56:59.860,  0.2973,  1.0808, -0.0765
2019/09/12 13:56:59.881, -0.5098,  2.7383, -0.7403
2019/09/12 13:56:59.901,  0.0080,  0.2694, -0.0147
2019/09/12 13:56:59.921,  0.7159, -1.5369,  1.8949
2019/09/12 13:56:59.940,  0.3360,  0.8839, -0.8216
2019/09/12 13:56:59.960, -0.6800,  1.5949, -0.4130
2019/09/12 13:56:59.981, -1.0878, -0.4495, -0.5689
2019/09/12 13:57:00.000,  0.9280, -0.6101, -0.4058
2019/09/12 13:57:00.020, -0.2853, -0.9237,  0.1136
2019/09/12 13:57:00.040, -0.3931,  0.7941, -0.6293
2019/09/12 13:57:00.061, -1.8135,  0.4087,  0.0409
2019/09/12 13:57:00.084,  1.1027,  1.3809, -0.7379
2019/09/12 13:57:00.106,  0.9532,  2.6640, -0.3909
2019/09/12 13:57:00.121,  3.1089,  3.3345, -1.5453
2019/09/12 13:57:00.141,  1.0158,  1.1630,  1.1991
2019/09/12 13:57:00.161,  0.2297,  2.0457, -1.1182
2019/09/12 13:57:00.180, -3.9168, -0.9781, -2.9884
2019/09/12 13:57:00.200, -0.8400, -0.4679, -1.9680
2019/09/12 13:57:00.220, -0.7954, -0.2841,  1.0140
2019/09/12 13:57:00.240,  0.1450, -3.5557,  0.3998
2019/09/12 13:57:00.261,  0.5105, -5.3642, -1.2857
2019/09/12 13:57:00.280,  0.5925, -1.4996,  0.3123
2019/09/12 13:57:00.300,  0.5925, -1.4996,  0.3123
2019/09/12 13:57:00.320, -0.3451, -1.1613,  0.4689
2019/09/12 13:57:00.341,  0.8314,  0.1445, -0.6304
2019/09/12 13:57:00.360,  1.1420,  1.8074,  0.7428
2019/09/12 13:57:00.380,  0.7359,  2.5903, -2.4546
2019/09/12 13:57:00.400,  0.4810, -1.1832,  1.2610
2019/09/12 13:57:00.419, -2.0800, -0.1286, -0.5396
2019/09/12 13:57:00.439, -2.1449,  5.3336,  1.3590
2019/09/12 13:57:00.459,  0.8160,  4.1129, -2.3698
2019/09/12 13:57:00.479,  1.7678, -8.8010,  1.6135
2019/09/12 13:57:00.499, -3.7648,  3.0681, -0.2856
2019/09/12 13:57:00.519, -5.6635,  1.8269,  0.4757
2019/09/12 13:57:00.540, -6.0136,  3.2563,  0.8431
2019/09/12 13:57:00.560, -2.4998,  1.1139,  1.1942
2019/09/12 13:57:00.580, -0.8569, -1.1090,  2.5092
2019/09/12 13:57:00.600,  0.1638, -1.5482,  2.0726
2019/09/12 13:57:00.621,  5.1982, -2.3206,  1.3857
2019/09/12 13:57:00.640,  5.7200, -1.9814,  0.6085
2019/09/12 13:57:00.661,  3.2505, -0.8536,  0.7163
2019/09/12 13:57:00.681, -0.4837,  1.8311,  0.6542
2019/09/12 13:57:00.700,  0.1029,  1.5696, -0.1995
2019/09/12 13:57:00.720,  0.7030, -3.2118,  0.8236
2019/09/12 13:57:00.740, -0.0620, -4.5963,  0.6036
2019/09/12 13:57:00.761, -1.7244, -1.7391,  1.2111
2019/09/12 13:57:00.781,  1.0536, -3.0205, -0.2499
2019/09/12 13:57:00.800, -0.6656, -0.4162,  0.1204
2019/09/12 13:57:00.821, -0.0624, -3.3025,  0.7771
2019/09/12 13:57:00.841, -0.4607,  1.2798,  0.4398
2019/09/12 13:57:00.860,  0.8645,  0.6321,  0.1909
2019/09/12 13:57:00.881,  0.0859,  0.7402,  0.1278
2019/09/12 13:57:00.901,  0.3540,  1.4838,  0.1648
2019/09/12 13:57:00.921,  0.6993,  1.6384,  0.1008
2019/09/12 13:57:00.941,  0.0189,  1.1951,  0.4492
2019/09/12 13:57:00.961, -1.2202,  1.3086,  0.9394
2019/09/12 13:57:00.980, -0.2737, -0.0116,  0.2360
2019/09/12 13:57:01.001, -0.2425,  0.1448,  0.4527
2019/09/12 13:57:01.021,  1.0058,  0.9102,  0.8908
2019/09/12 13:57:01.040,  0.8490,  0.6836, -0.1056
2019/09/12 13:57:01.060, -1.0231,  3.4105,  0.2161
2019/09/12 13:57:01.081, -2.5504,  1.2177,  0.5767
2019/09/12 13:57:01.101,  2.8936,  3.6155, -1.3527
2019/09/12 13:57:01.121, -2.0395,  1.3742,  1.1351
2019/09/12 13:57:01.141, -0.1673,  0.4631, -0.1977
2019/09/12 13:57:01.160,  0.9505, -2.0285,  0.3423
2019/09/12 13:57:01.181, -1.2571,  0.7707,  0.6817
2019/09/12 13:57:01.200, -0.6022, -0.8690,  1.8728
2019/09/12 13:57:01.220, -1.2923, -2.6034,  0.5002
2019/09/12 13:57:01.240,  0.4381, -0.9947,  0.7214
2019/09/12 13:57:01.261, -0.3187,  0.1370,  0.3304
2019/09/12 13:57:01.280, -0.4905, -0.4236, -0.1346
2019/09/12 13:57:01.300, -0.4905, -0.4236, -0.1346
2019/09/12 13:57:01.321, -0.5407, -0.5587,  1.1035
2019/09/12 13:57:01.341,  2.6871, -1.0979,  0.2840
2019/09/12 13:57:01.361,  0.8829, -0.0522,  0.8357
2019/09/12 13:57:01.381,  0.2845,  0.1130,  0.7520
2019/09/12 13:57:01.401,  1.0745,  0.0767, -0.1124
2019/09/12 13:57:01.421,  0.8320, -0.9535,  1.2192
2019/09/12 13:57:01.440, -0.9801,  0.9989,  0.3685
2019/09/12 13:57:01.461, -0.8321,  0.1029,  0.3997
2019/09/12 13:57:01.481,  0.3768,  0.2507, -0.3237
2019/09/12 13:57:01.500, -0.1986, -0.1030,  0.1599
2019/09/12 13:57:01.521,  0.0944,  0.1018,  0.2023
2019/09/12 13:57:01.540,  0.4619,  0.0412,  0.1601
2019/09/12 13:57:01.560,  0.4985,  0.5083,  0.4176
2019/09/12 13:57:01.581,  0.3202, -0.0754,  0.4608
2019/09/12 13:57:01.601,  0.4059,  0.7870,  0.6627
2019/09/12 13:57:01.621, -0.3484,  0.4685,  0.2444
2019/09/12 13:57:01.640, -0.1134, -0.0202,  0.1824
2019/09/12 13:57:01.661,  0.0912, -0.2691,  0.3224
2019/09/12 13:57:01.680,  0.4859,  0.0889,  0.2475
2019/09/12 13:57:01.701,  0.0119, -0.1039,  0.0222
2019/09/12 13:57:01.724, -0.8703, -0.7069, -0.6951
2019/09/12 13:57:01.739, -0.2153,  0.0970,  0.5778
2019/09/12 13:57:01.759, -0.2606, -0.3119,  0.4191
2019/09/12 13:57:01.781,  0.0454, -0.4188,  0.8258
2019/09/12 13:57:01.801, -0.0084, -0.0142,  0.3730
2019/09/12 13:57:01.820,  0.2105, -0.8536,  0.9102
2019/09/12 13:57:01.840, -0.9686, -1.2634,  0.4478
2019/09/12 13:57:01.860,  0.9363,  1.6928,  0.4751
2019/09/12 13:57:01.881,  0.5500,  1.0143,  0.8415
2019/09/12 13:57:01.900, -0.4053, -0.1826,  0.6590
2019/09/12 13:57:01.921,  0.4169,  0.4162,  0.1076
2019/09/12 13:57:01.940, -0.0528,  0.5123,  0.1311
2019/09/12 13:57:01.961, -0.1187, -0.5147,  0.1904
2019/09/12 13:57:01.980, -0.5463, -0.8968,  0.1152
